date	method	gmsl
1880-01-16	gmsl_tide	-183
1880-02-16	gmsl_tide	-171.1
1880-03-17	gmsl_tide	-164.3
1880-04-17	gmsl_tide	-158.2
1880-05-17	gmsl_tide	-158.7
1880-06-17	gmsl_tide	-159.6
1880-07-17	gmsl_tide	-159.6
1880-08-17	gmsl_tide	-161.8
1880-09-16	gmsl_tide	-158.9
1880-10-17	gmsl_tide	-150.3
1880-11-16	gmsl_tide	-144.5
1880-12-17	gmsl_tide	-134.7
1881-01-16	gmsl_tide	-136.4
1881-02-16	gmsl_tide	-139.2
1881-03-18	gmsl_tide	-145.2
1881-04-17	gmsl_tide	-151.1
1881-05-18	gmsl_tide	-152.2
1881-06-17	gmsl_tide	-154.2
1881-07-18	gmsl_tide	-147.7
1881-08-17	gmsl_tide	-151.4
1881-09-17	gmsl_tide	-156
1881-10-17	gmsl_tide	-165.5
1881-11-16	gmsl_tide	-167.9
1881-12-17	gmsl_tide	-169.9
1882-01-16	gmsl_tide	-167.8
1882-02-16	gmsl_tide	-162
1882-03-18	gmsl_tide	-158.8
1882-04-17	gmsl_tide	-160.6
1882-05-18	gmsl_tide	-164.5
1882-06-17	gmsl_tide	-165.2
1882-07-18	gmsl_tide	-167.3
1882-08-17	gmsl_tide	-169
1882-09-17	gmsl_tide	-174.9
1882-10-17	gmsl_tide	-181.5
1882-11-16	gmsl_tide	-182.5
1882-12-17	gmsl_tide	-184.5
1883-01-16	gmsl_tide	-179.9
1883-02-16	gmsl_tide	-180
1883-03-18	gmsl_tide	-172.4
1883-04-17	gmsl_tide	-172.3
1883-05-18	gmsl_tide	-164
1883-06-17	gmsl_tide	-163.6
1883-07-18	gmsl_tide	-161.1
1883-08-17	gmsl_tide	-162
1883-09-17	gmsl_tide	-159.3
1883-10-17	gmsl_tide	-158.2
1883-11-16	gmsl_tide	-153.2
1883-12-17	gmsl_tide	-149.1
1884-01-16	gmsl_tide	-142.5
1884-02-16	gmsl_tide	-139.5
1884-03-17	gmsl_tide	-137
1884-04-17	gmsl_tide	-135.2
1884-05-17	gmsl_tide	-136
1884-06-17	gmsl_tide	-140
1884-07-17	gmsl_tide	-143.3
1884-08-17	gmsl_tide	-146.8
1884-09-16	gmsl_tide	-150.4
1884-10-17	gmsl_tide	-150.4
1884-11-16	gmsl_tide	-154
1884-12-17	gmsl_tide	-149.9
1885-01-16	gmsl_tide	-153.1
1885-02-16	gmsl_tide	-148.3
1885-03-18	gmsl_tide	-145.3
1885-04-17	gmsl_tide	-142.7
1885-05-18	gmsl_tide	-143.1
1885-06-17	gmsl_tide	-142.7
1885-07-18	gmsl_tide	-148.4
1885-08-17	gmsl_tide	-143.2
1885-09-17	gmsl_tide	-146.5
1885-10-17	gmsl_tide	-141.2
1885-11-16	gmsl_tide	-143.3
1885-12-17	gmsl_tide	-145.1
1886-01-16	gmsl_tide	-147.3
1886-02-16	gmsl_tide	-152.2
1886-03-18	gmsl_tide	-146.8
1886-04-17	gmsl_tide	-142
1886-05-18	gmsl_tide	-134.7
1886-06-17	gmsl_tide	-135.4
1886-07-18	gmsl_tide	-140.8
1886-08-17	gmsl_tide	-147.7
1886-09-17	gmsl_tide	-155.1
1886-10-17	gmsl_tide	-155.2
1886-11-16	gmsl_tide	-157.9
1886-12-17	gmsl_tide	-155.8
1887-01-16	gmsl_tide	-162.2
1887-02-16	gmsl_tide	-165.8
1887-03-18	gmsl_tide	-162.9
1887-04-17	gmsl_tide	-158.8
1887-05-18	gmsl_tide	-151.9
1887-06-17	gmsl_tide	-147.1
1887-07-18	gmsl_tide	-147.3
1887-08-17	gmsl_tide	-147.5
1887-09-17	gmsl_tide	-150.6
1887-10-17	gmsl_tide	-147.5
1887-11-16	gmsl_tide	-148.8
1887-12-17	gmsl_tide	-148
1888-01-16	gmsl_tide	-155.3
1888-02-16	gmsl_tide	-155.6
1888-03-17	gmsl_tide	-155
1888-04-17	gmsl_tide	-155.2
1888-05-17	gmsl_tide	-154.2
1888-06-17	gmsl_tide	-151.6
1888-07-17	gmsl_tide	-149
1888-08-17	gmsl_tide	-148.5
1888-09-16	gmsl_tide	-151.5
1888-10-17	gmsl_tide	-145
1888-11-16	gmsl_tide	-146
1888-12-17	gmsl_tide	-146
1889-01-16	gmsl_tide	-151.1
1889-02-16	gmsl_tide	-147.4
1889-03-18	gmsl_tide	-144.3
1889-04-17	gmsl_tide	-145
1889-05-18	gmsl_tide	-145.9
1889-06-17	gmsl_tide	-145.8
1889-07-18	gmsl_tide	-147
1889-08-17	gmsl_tide	-147.6
1889-09-17	gmsl_tide	-151.3
1889-10-17	gmsl_tide	-153.8
1889-11-16	gmsl_tide	-157.6
1889-12-17	gmsl_tide	-157.2
1890-01-16	gmsl_tide	-152.3
1890-02-16	gmsl_tide	-151.4
1890-03-18	gmsl_tide	-140
1890-04-17	gmsl_tide	-138.1
1890-05-18	gmsl_tide	-135.3
1890-06-17	gmsl_tide	-140.2
1890-07-18	gmsl_tide	-144.2
1890-08-17	gmsl_tide	-147.8
1890-09-17	gmsl_tide	-149.4
1890-10-17	gmsl_tide	-151.8
1890-11-16	gmsl_tide	-155.9
1890-12-17	gmsl_tide	-163.9
1891-01-16	gmsl_tide	-162.9
1891-02-16	gmsl_tide	-163.9
1891-03-18	gmsl_tide	-148.1
1891-04-17	gmsl_tide	-150.8
1891-05-18	gmsl_tide	-145.4
1891-06-17	gmsl_tide	-148.4
1891-07-18	gmsl_tide	-143.8
1891-08-17	gmsl_tide	-142.2
1891-09-17	gmsl_tide	-143.2
1891-10-17	gmsl_tide	-144.5
1891-11-16	gmsl_tide	-148.2
1891-12-17	gmsl_tide	-148.8
1892-01-16	gmsl_tide	-145.8
1892-02-16	gmsl_tide	-139.3
1892-03-17	gmsl_tide	-139.8
1892-04-17	gmsl_tide	-138.6
1892-05-17	gmsl_tide	-143.1
1892-06-17	gmsl_tide	-141.6
1892-07-17	gmsl_tide	-145.8
1892-08-17	gmsl_tide	-146.6
1892-09-16	gmsl_tide	-151.7
1892-10-17	gmsl_tide	-151.5
1892-11-16	gmsl_tide	-156.3
1892-12-17	gmsl_tide	-152.4
1893-01-16	gmsl_tide	-147.5
1893-02-16	gmsl_tide	-143.8
1893-03-18	gmsl_tide	-136.7
1893-04-17	gmsl_tide	-137.9
1893-05-18	gmsl_tide	-139.2
1893-06-17	gmsl_tide	-140.5
1893-07-18	gmsl_tide	-140.7
1893-08-17	gmsl_tide	-139
1893-09-17	gmsl_tide	-139
1893-10-17	gmsl_tide	-140.6
1893-11-16	gmsl_tide	-145.1
1893-12-17	gmsl_tide	-145.6
1894-01-16	gmsl_tide	-148.4
1894-02-16	gmsl_tide	-147.5
1894-03-18	gmsl_tide	-149.9
1894-04-17	gmsl_tide	-148.9
1894-05-18	gmsl_tide	-152.1
1894-06-17	gmsl_tide	-152.7
1894-07-18	gmsl_tide	-154.5
1894-08-17	gmsl_tide	-154.7
1894-09-17	gmsl_tide	-157.6
1894-10-17	gmsl_tide	-153.3
1894-11-16	gmsl_tide	-151.4
1894-12-17	gmsl_tide	-140.8
1895-01-16	gmsl_tide	-138.9
1895-02-16	gmsl_tide	-134.9
1895-03-18	gmsl_tide	-140
1895-04-17	gmsl_tide	-141.4
1895-05-18	gmsl_tide	-148
1895-06-17	gmsl_tide	-142.3
1895-07-18	gmsl_tide	-141
1895-08-17	gmsl_tide	-137.4
1895-09-17	gmsl_tide	-139.4
1895-10-17	gmsl_tide	-132.3
1895-11-16	gmsl_tide	-135.8
1895-12-17	gmsl_tide	-138.8
1896-01-16	gmsl_tide	-148.4
1896-02-16	gmsl_tide	-158.4
1896-03-17	gmsl_tide	-155.4
1896-04-17	gmsl_tide	-150.4
1896-05-17	gmsl_tide	-144.1
1896-06-17	gmsl_tide	-135.3
1896-07-17	gmsl_tide	-138
1896-08-17	gmsl_tide	-138.9
1896-09-16	gmsl_tide	-144.2
1896-10-17	gmsl_tide	-146.9
1896-11-16	gmsl_tide	-149.7
1896-12-17	gmsl_tide	-152.1
1897-01-16	gmsl_tide	-149.5
1897-02-16	gmsl_tide	-149.8
1897-03-18	gmsl_tide	-143.9
1897-04-17	gmsl_tide	-142.2
1897-05-18	gmsl_tide	-132.6
1897-06-17	gmsl_tide	-130.8
1897-07-18	gmsl_tide	-127.1
1897-08-17	gmsl_tide	-129.8
1897-09-17	gmsl_tide	-136.5
1897-10-17	gmsl_tide	-143.5
1897-11-16	gmsl_tide	-158.1
1897-12-17	gmsl_tide	-155.5
1898-01-16	gmsl_tide	-149
1898-02-16	gmsl_tide	-134.5
1898-03-18	gmsl_tide	-126.6
1898-04-17	gmsl_tide	-124.9
1898-05-18	gmsl_tide	-123.6
1898-06-17	gmsl_tide	-129.7
1898-07-18	gmsl_tide	-133.4
1898-08-17	gmsl_tide	-139.5
1898-09-17	gmsl_tide	-137.4
1898-10-17	gmsl_tide	-132.3
1898-11-16	gmsl_tide	-128.4
1898-12-17	gmsl_tide	-127.3
1899-01-16	gmsl_tide	-126.7
1899-02-16	gmsl_tide	-129
1899-03-18	gmsl_tide	-128
1899-04-17	gmsl_tide	-125
1899-05-18	gmsl_tide	-127.9
1899-06-17	gmsl_tide	-128.6
1899-07-18	gmsl_tide	-131.9
1899-08-17	gmsl_tide	-125.8
1899-09-17	gmsl_tide	-120.1
1899-10-17	gmsl_tide	-114.3
1899-11-16	gmsl_tide	-117.1
1899-12-17	gmsl_tide	-122.5
1900-01-16	gmsl_tide	-128.9
1900-02-16	gmsl_tide	-130.8
1900-03-18	gmsl_tide	-129.5
1900-04-17	gmsl_tide	-129.8
1900-05-18	gmsl_tide	-127.3
1900-06-17	gmsl_tide	-128.2
1900-07-18	gmsl_tide	-130.5
1900-08-17	gmsl_tide	-128.7
1900-09-17	gmsl_tide	-135.1
1900-10-17	gmsl_tide	-130.2
1900-11-16	gmsl_tide	-132.1
1900-12-17	gmsl_tide	-130.1
1901-01-16	gmsl_tide	-132.8
1901-02-16	gmsl_tide	-134.7
1901-03-18	gmsl_tide	-135
1901-04-17	gmsl_tide	-131
1901-05-18	gmsl_tide	-135
1901-06-17	gmsl_tide	-133.7
1901-07-18	gmsl_tide	-136.2
1901-08-17	gmsl_tide	-131
1901-09-17	gmsl_tide	-127
1901-10-17	gmsl_tide	-124.1
1901-11-16	gmsl_tide	-122.6
1901-12-17	gmsl_tide	-123.3
1902-01-16	gmsl_tide	-122.6
1902-02-16	gmsl_tide	-122.1
1902-03-18	gmsl_tide	-123.3
1902-04-17	gmsl_tide	-128
1902-05-18	gmsl_tide	-132.3
1902-06-17	gmsl_tide	-132.9
1902-07-18	gmsl_tide	-131.7
1902-08-17	gmsl_tide	-127.8
1902-09-17	gmsl_tide	-124.4
1902-10-17	gmsl_tide	-121.8
1902-11-16	gmsl_tide	-121.3
1902-12-17	gmsl_tide	-122.8
1903-01-16	gmsl_tide	-121.2
1903-02-16	gmsl_tide	-121.7
1903-03-18	gmsl_tide	-115
1903-04-17	gmsl_tide	-110.3
1903-05-18	gmsl_tide	-109.8
1903-06-17	gmsl_tide	-110.6
1903-07-18	gmsl_tide	-116.2
1903-08-17	gmsl_tide	-119.5
1903-09-17	gmsl_tide	-123.6
1903-10-17	gmsl_tide	-120.6
1903-11-16	gmsl_tide	-124.2
1903-12-17	gmsl_tide	-121.5
1904-01-16	gmsl_tide	-125.9
1904-02-16	gmsl_tide	-118.2
1904-03-17	gmsl_tide	-122.9
1904-04-17	gmsl_tide	-123.3
1904-05-17	gmsl_tide	-128.3
1904-06-17	gmsl_tide	-126.6
1904-07-17	gmsl_tide	-130.2
1904-08-17	gmsl_tide	-131.2
1904-09-16	gmsl_tide	-132.6
1904-10-17	gmsl_tide	-131.6
1904-11-16	gmsl_tide	-132.3
1904-12-17	gmsl_tide	-134.8
1905-01-16	gmsl_tide	-138
1905-02-16	gmsl_tide	-140.1
1905-03-18	gmsl_tide	-139.6
1905-04-17	gmsl_tide	-138.1
1905-05-18	gmsl_tide	-136
1905-06-17	gmsl_tide	-134.4
1905-07-18	gmsl_tide	-132
1905-08-17	gmsl_tide	-128.1
1905-09-17	gmsl_tide	-125.4
1905-10-17	gmsl_tide	-127.6
1905-11-16	gmsl_tide	-130.7
1905-12-17	gmsl_tide	-134.8
1906-01-16	gmsl_tide	-131.8
1906-02-16	gmsl_tide	-129.5
1906-03-18	gmsl_tide	-128.1
1906-04-17	gmsl_tide	-128.9
1906-05-18	gmsl_tide	-125.5
1906-06-17	gmsl_tide	-124.1
1906-07-18	gmsl_tide	-122.3
1906-08-17	gmsl_tide	-125.4
1906-09-17	gmsl_tide	-124.9
1906-10-17	gmsl_tide	-125.7
1906-11-16	gmsl_tide	-127.6
1906-12-17	gmsl_tide	-128.8
1907-01-16	gmsl_tide	-129.5
1907-02-16	gmsl_tide	-126.4
1907-03-18	gmsl_tide	-125.2
1907-04-17	gmsl_tide	-122.8
1907-05-18	gmsl_tide	-125.1
1907-06-17	gmsl_tide	-123.2
1907-07-18	gmsl_tide	-126.4
1907-08-17	gmsl_tide	-123.8
1907-09-17	gmsl_tide	-131.7
1907-10-17	gmsl_tide	-133.1
1907-11-16	gmsl_tide	-137.6
1907-12-17	gmsl_tide	-134.5
1908-01-16	gmsl_tide	-131.1
1908-02-16	gmsl_tide	-129.1
1908-03-17	gmsl_tide	-129.2
1908-04-17	gmsl_tide	-131.4
1908-05-17	gmsl_tide	-132.5
1908-06-17	gmsl_tide	-127.9
1908-07-17	gmsl_tide	-127.3
1908-08-17	gmsl_tide	-124.9
1908-09-16	gmsl_tide	-130.1
1908-10-17	gmsl_tide	-134.3
1908-11-16	gmsl_tide	-136.3
1908-12-17	gmsl_tide	-135.4
1909-01-16	gmsl_tide	-127.7
1909-02-16	gmsl_tide	-125.1
1909-03-18	gmsl_tide	-120.6
1909-04-17	gmsl_tide	-123.4
1909-05-18	gmsl_tide	-126.2
1909-06-17	gmsl_tide	-130.8
1909-07-18	gmsl_tide	-129
1909-08-17	gmsl_tide	-129.8
1909-09-17	gmsl_tide	-126.3
1909-10-17	gmsl_tide	-126.4
1909-11-16	gmsl_tide	-124.5
1909-12-17	gmsl_tide	-125.9
1910-01-16	gmsl_tide	-127.3
1910-02-16	gmsl_tide	-130.6
1910-03-18	gmsl_tide	-129.9
1910-04-17	gmsl_tide	-129.5
1910-05-18	gmsl_tide	-124.7
1910-06-17	gmsl_tide	-124
1910-07-18	gmsl_tide	-121.8
1910-08-17	gmsl_tide	-124.4
1910-09-17	gmsl_tide	-124.4
1910-10-17	gmsl_tide	-126.4
1910-11-16	gmsl_tide	-126.6
1910-12-17	gmsl_tide	-127.4
1911-01-16	gmsl_tide	-127.4
1911-02-16	gmsl_tide	-123.9
1911-03-18	gmsl_tide	-121.1
1911-04-17	gmsl_tide	-120.6
1911-05-18	gmsl_tide	-121.8
1911-06-17	gmsl_tide	-121.2
1911-07-18	gmsl_tide	-120.1
1911-08-17	gmsl_tide	-114.1
1911-09-17	gmsl_tide	-111.2
1911-10-17	gmsl_tide	-108.1
1911-11-16	gmsl_tide	-112.7
1911-12-17	gmsl_tide	-114.5
1912-01-16	gmsl_tide	-121.9
1912-02-16	gmsl_tide	-123.7
1912-03-17	gmsl_tide	-127.2
1912-04-17	gmsl_tide	-127.1
1912-05-17	gmsl_tide	-126
1912-06-17	gmsl_tide	-120.7
1912-07-17	gmsl_tide	-119.9
1912-08-17	gmsl_tide	-118.6
1912-09-16	gmsl_tide	-119.1
1912-10-17	gmsl_tide	-118.7
1912-11-16	gmsl_tide	-116.7
1912-12-17	gmsl_tide	-114.4
1913-01-16	gmsl_tide	-119.8
1913-02-16	gmsl_tide	-123.2
1913-03-18	gmsl_tide	-128.2
1913-04-17	gmsl_tide	-127.7
1913-05-18	gmsl_tide	-126
1913-06-17	gmsl_tide	-120.7
1913-07-18	gmsl_tide	-117.2
1913-08-17	gmsl_tide	-114.3
1913-09-17	gmsl_tide	-114
1913-10-17	gmsl_tide	-114.8
1913-11-16	gmsl_tide	-110.8
1913-12-17	gmsl_tide	-116
1914-01-16	gmsl_tide	-110.9
1914-02-16	gmsl_tide	-117
1914-03-18	gmsl_tide	-115.3
1914-04-17	gmsl_tide	-118.1
1914-05-18	gmsl_tide	-116.8
1914-06-17	gmsl_tide	-119.9
1914-07-18	gmsl_tide	-119.7
1914-08-17	gmsl_tide	-122.5
1914-09-17	gmsl_tide	-117
1914-10-17	gmsl_tide	-111.8
1914-11-16	gmsl_tide	-99
1914-12-17	gmsl_tide	-88.6
1915-01-16	gmsl_tide	-83.7
1915-02-16	gmsl_tide	-85.2
1915-03-18	gmsl_tide	-93.1
1915-04-17	gmsl_tide	-102.3
1915-05-18	gmsl_tide	-108.5
1915-06-17	gmsl_tide	-111.1
1915-07-18	gmsl_tide	-113.6
1915-08-17	gmsl_tide	-114.4
1915-09-17	gmsl_tide	-115.4
1915-10-17	gmsl_tide	-115.2
1915-11-16	gmsl_tide	-109.7
1915-12-17	gmsl_tide	-110
1916-01-16	gmsl_tide	-103.7
1916-02-16	gmsl_tide	-106.3
1916-03-17	gmsl_tide	-101.1
1916-04-17	gmsl_tide	-104.1
1916-05-17	gmsl_tide	-102.8
1916-06-17	gmsl_tide	-108
1916-07-17	gmsl_tide	-111.7
1916-08-17	gmsl_tide	-115.9
1916-09-16	gmsl_tide	-113.6
1916-10-17	gmsl_tide	-111.7
1916-11-16	gmsl_tide	-103.8
1916-12-17	gmsl_tide	-102.7
1917-01-16	gmsl_tide	-102.8
1917-02-16	gmsl_tide	-109.1
1917-03-18	gmsl_tide	-112.4
1917-04-17	gmsl_tide	-115.9
1917-05-18	gmsl_tide	-115.1
1917-06-17	gmsl_tide	-113.9
1917-07-18	gmsl_tide	-110.1
1917-08-17	gmsl_tide	-110.7
1917-09-17	gmsl_tide	-111.5
1917-10-17	gmsl_tide	-113.1
1917-11-16	gmsl_tide	-113.7
1917-12-17	gmsl_tide	-111.3
1918-01-16	gmsl_tide	-109.7
1918-02-16	gmsl_tide	-113.5
1918-03-18	gmsl_tide	-115.2
1918-04-17	gmsl_tide	-117.1
1918-05-18	gmsl_tide	-114.6
1918-06-17	gmsl_tide	-112.7
1918-07-18	gmsl_tide	-112.1
1918-08-17	gmsl_tide	-113.6
1918-09-17	gmsl_tide	-109.9
1918-10-17	gmsl_tide	-112
1918-11-16	gmsl_tide	-111.8
1918-12-17	gmsl_tide	-116.4
1919-01-16	gmsl_tide	-118.1
1919-02-16	gmsl_tide	-119.9
1919-03-18	gmsl_tide	-118.3
1919-04-17	gmsl_tide	-115.4
1919-05-18	gmsl_tide	-112.7
1919-06-17	gmsl_tide	-106.2
1919-07-18	gmsl_tide	-107
1919-08-17	gmsl_tide	-103.5
1919-09-17	gmsl_tide	-105.2
1919-10-17	gmsl_tide	-108.5
1919-11-16	gmsl_tide	-109.9
1919-12-17	gmsl_tide	-114.4
1920-01-16	gmsl_tide	-114.9
1920-02-16	gmsl_tide	-116.9
1920-03-17	gmsl_tide	-116.2
1920-04-17	gmsl_tide	-112.1
1920-05-17	gmsl_tide	-107.4
1920-06-17	gmsl_tide	-103.6
1920-07-17	gmsl_tide	-103.2
1920-08-17	gmsl_tide	-106
1920-09-16	gmsl_tide	-109.6
1920-10-17	gmsl_tide	-110.8
1920-11-16	gmsl_tide	-112.2
1920-12-17	gmsl_tide	-110.1
1921-01-16	gmsl_tide	-110
1921-02-16	gmsl_tide	-106.9
1921-03-18	gmsl_tide	-105.5
1921-04-17	gmsl_tide	-104.1
1921-05-18	gmsl_tide	-102.1
1921-06-17	gmsl_tide	-103.5
1921-07-18	gmsl_tide	-105.1
1921-08-17	gmsl_tide	-111.3
1921-09-17	gmsl_tide	-114.2
1921-10-17	gmsl_tide	-113.1
1921-11-16	gmsl_tide	-113.6
1921-12-17	gmsl_tide	-109.4
1922-01-16	gmsl_tide	-111
1922-02-16	gmsl_tide	-106.7
1922-03-18	gmsl_tide	-108
1922-04-17	gmsl_tide	-107
1922-05-18	gmsl_tide	-105.9
1922-06-17	gmsl_tide	-106.2
1922-07-18	gmsl_tide	-111.3
1922-08-17	gmsl_tide	-114.7
1922-09-17	gmsl_tide	-116.4
1922-10-17	gmsl_tide	-112.5
1922-11-16	gmsl_tide	-106.6
1922-12-17	gmsl_tide	-103.2
1923-01-16	gmsl_tide	-104.6
1923-02-16	gmsl_tide	-109.2
1923-03-18	gmsl_tide	-107.9
1923-04-17	gmsl_tide	-103.6
1923-05-18	gmsl_tide	-99.3
1923-06-17	gmsl_tide	-101.9
1923-07-18	gmsl_tide	-107.5
1923-08-17	gmsl_tide	-110.5
1923-09-17	gmsl_tide	-110.5
1923-10-17	gmsl_tide	-109.7
1923-11-16	gmsl_tide	-113.9
1923-12-17	gmsl_tide	-116.7
1924-01-16	gmsl_tide	-118
1924-02-16	gmsl_tide	-112.7
1924-03-17	gmsl_tide	-113.4
1924-04-17	gmsl_tide	-111.8
1924-05-17	gmsl_tide	-115.2
1924-06-17	gmsl_tide	-115.3
1924-07-17	gmsl_tide	-116.8
1924-08-17	gmsl_tide	-116.1
1924-09-16	gmsl_tide	-115.6
1924-10-17	gmsl_tide	-115.7
1924-11-16	gmsl_tide	-117
1924-12-17	gmsl_tide	-115.2
1925-01-16	gmsl_tide	-112.3
1925-02-16	gmsl_tide	-110.6
1925-03-18	gmsl_tide	-112.5
1925-04-17	gmsl_tide	-115.3
1925-05-18	gmsl_tide	-114.8
1925-06-17	gmsl_tide	-115
1925-07-18	gmsl_tide	-115.3
1925-08-17	gmsl_tide	-116.3
1925-09-17	gmsl_tide	-115
1925-10-17	gmsl_tide	-112.9
1925-11-16	gmsl_tide	-110.9
1925-12-17	gmsl_tide	-107.4
1926-01-16	gmsl_tide	-111.3
1926-02-16	gmsl_tide	-112.2
1926-03-18	gmsl_tide	-115.4
1926-04-17	gmsl_tide	-112.3
1926-05-18	gmsl_tide	-110.3
1926-06-17	gmsl_tide	-107.7
1926-07-18	gmsl_tide	-104.5
1926-08-17	gmsl_tide	-97.9
1926-09-17	gmsl_tide	-97.2
1926-10-17	gmsl_tide	-96.3
1926-11-16	gmsl_tide	-105.8
1926-12-17	gmsl_tide	-109.4
1927-01-16	gmsl_tide	-113.4
1927-02-16	gmsl_tide	-109.1
1927-03-18	gmsl_tide	-107.2
1927-04-17	gmsl_tide	-104.9
1927-05-18	gmsl_tide	-105.3
1927-06-17	gmsl_tide	-104.5
1927-07-18	gmsl_tide	-106.3
1927-08-17	gmsl_tide	-103.7
1927-09-17	gmsl_tide	-109.6
1927-10-17	gmsl_tide	-106.9
1927-11-16	gmsl_tide	-110.7
1927-12-17	gmsl_tide	-111.5
1928-01-16	gmsl_tide	-117.7
1928-02-16	gmsl_tide	-117.6
1928-03-17	gmsl_tide	-115.7
1928-04-17	gmsl_tide	-110.4
1928-05-17	gmsl_tide	-108.9
1928-06-17	gmsl_tide	-106.3
1928-07-17	gmsl_tide	-106
1928-08-17	gmsl_tide	-105.6
1928-09-16	gmsl_tide	-106.1
1928-10-17	gmsl_tide	-111.2
1928-11-16	gmsl_tide	-115.6
1928-12-17	gmsl_tide	-118.7
1929-01-16	gmsl_tide	-120.8
1929-02-16	gmsl_tide	-115.8
1929-03-18	gmsl_tide	-113.3
1929-04-17	gmsl_tide	-107.4
1929-05-18	gmsl_tide	-109.9
1929-06-17	gmsl_tide	-106.1
1929-07-18	gmsl_tide	-106
1929-08-17	gmsl_tide	-106.4
1929-09-17	gmsl_tide	-107
1929-10-17	gmsl_tide	-109.4
1929-11-16	gmsl_tide	-109.2
1929-12-17	gmsl_tide	-112.1
1930-01-16	gmsl_tide	-110.8
1930-02-16	gmsl_tide	-112.3
1930-03-18	gmsl_tide	-112.3
1930-04-17	gmsl_tide	-114.3
1930-05-18	gmsl_tide	-112.7
1930-06-17	gmsl_tide	-105.7
1930-07-18	gmsl_tide	-98.2
1930-08-17	gmsl_tide	-96.1
1930-09-17	gmsl_tide	-98.5
1930-10-17	gmsl_tide	-101.5
1930-11-16	gmsl_tide	-105.6
1930-12-17	gmsl_tide	-107.8
1931-01-16	gmsl_tide	-106.9
1931-02-16	gmsl_tide	-109.1
1931-03-18	gmsl_tide	-106.6
1931-04-17	gmsl_tide	-108.5
1931-05-18	gmsl_tide	-106.4
1931-06-17	gmsl_tide	-105.9
1931-07-18	gmsl_tide	-101.9
1931-08-17	gmsl_tide	-103.7
1931-09-17	gmsl_tide	-106
1931-10-17	gmsl_tide	-109
1931-11-16	gmsl_tide	-109.9
1931-12-17	gmsl_tide	-106.5
1932-01-16	gmsl_tide	-104.1
1932-02-16	gmsl_tide	-100.8
1932-03-17	gmsl_tide	-101.8
1932-04-17	gmsl_tide	-100.5
1932-05-17	gmsl_tide	-102.2
1932-06-17	gmsl_tide	-102.3
1932-07-17	gmsl_tide	-101.5
1932-08-17	gmsl_tide	-102.9
1932-09-16	gmsl_tide	-100.3
1932-10-17	gmsl_tide	-100.7
1932-11-16	gmsl_tide	-98.2
1932-12-17	gmsl_tide	-97.1
1933-01-16	gmsl_tide	-93.8
1933-02-16	gmsl_tide	-93
1933-03-18	gmsl_tide	-92.4
1933-04-17	gmsl_tide	-92.6
1933-05-18	gmsl_tide	-95.2
1933-06-17	gmsl_tide	-94.5
1933-07-18	gmsl_tide	-99
1933-08-17	gmsl_tide	-97.7
1933-09-17	gmsl_tide	-99
1933-10-17	gmsl_tide	-98.7
1933-11-16	gmsl_tide	-102.2
1933-12-17	gmsl_tide	-102.2
1934-01-16	gmsl_tide	-101.5
1934-02-16	gmsl_tide	-99.1
1934-03-18	gmsl_tide	-96.7
1934-04-17	gmsl_tide	-97.8
1934-05-18	gmsl_tide	-98.7
1934-06-17	gmsl_tide	-102.7
1934-07-18	gmsl_tide	-103.3
1934-08-17	gmsl_tide	-107.3
1934-09-17	gmsl_tide	-105.8
1934-10-17	gmsl_tide	-108.5
1934-11-16	gmsl_tide	-102.6
1934-12-17	gmsl_tide	-100.5
1935-01-16	gmsl_tide	-95.5
1935-02-16	gmsl_tide	-93.3
1935-03-18	gmsl_tide	-92.9
1935-04-17	gmsl_tide	-91.7
1935-05-18	gmsl_tide	-95
1935-06-17	gmsl_tide	-94.3
1935-07-18	gmsl_tide	-95.3
1935-08-17	gmsl_tide	-96.1
1935-09-17	gmsl_tide	-98.4
1935-10-17	gmsl_tide	-101.3
1935-11-16	gmsl_tide	-102.8
1935-12-17	gmsl_tide	-101
1936-01-16	gmsl_tide	-97.1
1936-02-16	gmsl_tide	-94.7
1936-03-17	gmsl_tide	-99.2
1936-04-17	gmsl_tide	-102.5
1936-05-17	gmsl_tide	-104.4
1936-06-17	gmsl_tide	-101.9
1936-07-17	gmsl_tide	-102.9
1936-08-17	gmsl_tide	-100.9
1936-09-16	gmsl_tide	-103.6
1936-10-17	gmsl_tide	-99.3
1936-11-16	gmsl_tide	-100.6
1936-12-17	gmsl_tide	-97.6
1937-01-16	gmsl_tide	-98.9
1937-02-16	gmsl_tide	-93.9
1937-03-18	gmsl_tide	-95.5
1937-04-17	gmsl_tide	-93.5
1937-05-18	gmsl_tide	-94.9
1937-06-17	gmsl_tide	-96.9
1937-07-18	gmsl_tide	-96.6
1937-08-17	gmsl_tide	-97.4
1937-09-17	gmsl_tide	-93.9
1937-10-17	gmsl_tide	-93.4
1937-11-16	gmsl_tide	-91.5
1937-12-17	gmsl_tide	-89.9
1938-01-16	gmsl_tide	-87.7
1938-02-16	gmsl_tide	-86.4
1938-03-18	gmsl_tide	-85.9
1938-04-17	gmsl_tide	-88
1938-05-18	gmsl_tide	-93.7
1938-06-17	gmsl_tide	-96.8
1938-07-18	gmsl_tide	-101.3
1938-08-17	gmsl_tide	-97.8
1938-09-17	gmsl_tide	-96.1
1938-10-17	gmsl_tide	-90.7
